CustomerID,DaysSinceLast,Churned,ChurnRiskScore
17077,577,1,1.0
17078,98,1,0.544
17079,89,0,0.494
17080,59,0,0.328
17081,127,1,0.706
17082,6,0,0.033
17083,10,0,0.056
17084,117,1,0.65
17085,484,1,1.0
17086,8,0,0.044
17087,730,1,1.0
17088,36,0,0.2
17089,730,1,1.0
17090,135,1,0.75
17091,71,0,0.394
17092,5,0,0.028
17093,730,1,1.0
17094,183,1,1.0
17095,17,0,0.094
17096,61,0,0.339
17097,70,0,0.389
17098,33,0,0.183
17099,236,1,1.0
17100,438,1,1.0
17101,36,0,0.2
17102,195,1,1.0
17103,730,1,1.0
17104,730,1,1.0
17105,254,1,1.0
17106,0,0,0.0
17107,102,1,0.567
17108,126,1,0.7
17109,9,0,0.05
17110,225,1,1.0
17111,379,1,1.0
17112,3,0,0.017
17113,154,1,0.856
17114,4,0,0.022
17115,96,1,0.533
17116,286,1,1.0
17117,203,1,1.0
17118,590,1,1.0
17119,730,1,1.0
17120,69,0,0.383
17121,239,1,1.0
17122,311,1,1.0
17123,617,1,1.0
17124,84,0,0.467
17125,256,1,1.0
17126,134,1,0.744
17127,4,0,0.022
17128,49,0,0.272
17129,0,0,0.0
17130,67,0,0.372
17131,40,0,0.222
17132,164,1,0.911
17133,14,0,0.078
17134,139,1,0.772
17135,335,1,1.0
17136,250,1,1.0
17137,730,1,1.0
17138,102,1,0.567
17139,73,0,0.406
17140,730,1,1.0
17141,273,1,1.0
17142,604,1,1.0
17143,66,0,0.367
17144,209,1,1.0
17145,76,0,0.422
17146,13,0,0.072
17147,10,0,0.056
17148,473,1,1.0
17149,70,0,0.389
17150,186,1,1.0
17151,389,1,1.0
17152,288,1,1.0
17153,58,0,0.322
17154,345,1,1.0
17155,15,0,0.083
17156,308,1,1.0
17157,238,1,1.0
17158,444,1,1.0
17159,513,1,1.0
17160,81,0,0.45
17161,730,1,1.0
17162,227,1,1.0
17163,179,1,0.994
17164,108,1,0.6
17165,88,0,0.489
17166,337,1,1.0
17167,408,1,1.0
17168,115,1,0.639
17169,99,1,0.55
17170,59,0,0.328
17171,62,1,0.344
17172,9,0,0.05
17173,3,0,0.017
17174,83,0,0.461
17175,369,1,1.0
17176,398,1,1.0
17177,273,1,1.0
17178,0,0,0.0
17179,425,1,1.0
17180,75,0,0.417
17181,1,0,0.006
17182,101,1,0.561
17183,40,0,0.222
17184,14,0,0.078
17185,730,1,1.0
17186,26,0,0.144
17187,326,1,1.0
17188,498,1,1.0
17189,364,1,1.0
17190,252,1,1.0
17191,76,0,0.422
17192,13,0,0.072
17193,126,1,0.7
17194,19,0,0.106
17195,367,1,1.0
17196,39,0,0.217
17197,91,0,0.506
17198,398,1,1.0
17199,66,0,0.367
17200,62,0,0.344
17201,730,1,1.0
17202,57,0,0.317
17203,537,1,1.0
17204,293,1,1.0
17205,200,1,1.0
17206,306,1,1.0
17207,730,1,1.0
17208,68,0,0.378
17209,198,1,1.0
17210,231,1,1.0
17211,16,0,0.089
17212,241,0,1.0
17213,9,0,0.05
17214,20,1,0.111
17215,3,0,0.017
17216,237,1,1.0
17217,285,1,1.0
17218,72,0,0.4
17219,182,1,1.0
17220,2,0,0.011
17221,434,1,1.0
17222,106,1,0.589
17223,206,1,1.0
17224,331,1,1.0
17225,89,0,0.494
17226,82,0,0.456
17227,26,0,0.144
17228,3,0,0.017
17229,2,0,0.011
17230,730,1,1.0
17231,95,1,0.528
17232,515,1,1.0
17233,12,0,0.067
17234,7,0,0.039
17235,39,0,0.217
17236,132,1,0.733
17237,187,1,1.0
17238,33,0,0.183
17239,51,1,0.283
17240,61,0,0.339
17241,730,1,1.0
17242,119,1,0.661
17243,534,1,1.0
17244,730,1,1.0
17245,14,0,0.078
17246,265,1,1.0
17247,99,1,0.55
17248,17,0,0.094
17249,41,0,0.228
17250,20,0,0.111
17251,25,0,0.139
17252,174,1,0.967
17253,55,0,0.306
17254,105,1,0.583
17255,448,1,1.0
17256,282,1,1.0
17257,730,1,1.0
17258,5,0,0.028
17259,402,1,1.0
17260,310,1,1.0
17261,54,0,0.3
17262,48,0,0.267
17263,465,1,1.0
17264,150,1,0.833
17265,288,1,1.0
17266,174,1,0.967
17267,243,1,1.0
17268,43,0,0.239
17269,1,0,0.006
17270,151,0,0.839
17271,224,1,1.0
17272,120,1,0.667
17273,730,1,1.0
17274,527,1,1.0
17275,0,0,0.0
17276,386,1,1.0
17277,48,0,0.267
17278,383,1,1.0
17279,51,0,0.283
17280,67,0,0.372
17281,8,0,0.044
17282,44,0,0.244
17283,681,1,1.0
17284,274,1,1.0
17285,34,0,0.189
17286,388,1,1.0
17287,234,1,1.0
17288,8,0,0.044
17289,315,1,1.0
17290,511,1,1.0
17291,609,1,1.0
17292,16,0,0.089
17293,222,1,1.0
17294,336,1,1.0
17295,182,1,1.0
17296,1,0,0.006
17297,31,0,0.172
17298,87,0,0.483
17299,343,1,1.0
17300,5,0,0.028
17301,214,1,1.0
17302,292,1,1.0
17303,87,0,0.483
17304,52,0,0.289
17305,62,0,0.344
17306,4,0,0.022
17307,19,0,0.106
17308,16,0,0.089
17309,62,0,0.344
17310,65,0,0.361
17311,392,1,1.0
17312,55,0,0.306
17313,91,1,0.506
17314,60,0,0.333
17315,16,0,0.089
17316,251,1,1.0
17317,471,1,1.0
17318,140,1,0.778
17319,547,1,1.0
17320,35,1,0.194
17321,11,0,0.061
17322,80,0,0.444
17323,71,0,0.394
17324,609,1,1.0
17325,334,1,1.0
17326,730,1,1.0
17327,170,1,0.944
17328,54,0,0.3
17329,323,1,1.0
17330,140,1,0.778
17331,208,1,1.0
17332,67,0,0.372
17333,103,1,0.572
17334,116,1,0.644
17335,78,0,0.433
17336,193,1,1.0
17337,216,1,1.0
17338,67,0,0.372
17339,186,1,1.0
17340,300,1,1.0
17341,220,1,1.0
17342,69,0,0.383
17343,23,0,0.128
17344,61,0,0.339
17345,403,1,1.0
17346,251,1,1.0
17347,9,0,0.05
17348,79,1,0.439
17349,4,0,0.022
17350,65,0,0.361
17351,12,0,0.067
17352,96,1,0.533
17353,83,0,0.461
17354,353,1,1.0
17355,283,1,1.0
17356,292,1,1.0
17357,95,1,0.528
17358,61,0,0.339
17359,579,1,1.0
17360,71,0,0.394
17361,4,0,0.022
17362,26,0,0.144
17363,215,1,1.0
17364,90,0,0.5
17365,70,0,0.389
17366,730,0,1.0
17367,131,1,0.728
17368,150,1,0.833
17369,166,1,0.922
17370,1,0,0.006
17371,76,0,0.422
17372,41,0,0.228
17373,104,1,0.578
17374,262,1,1.0
17375,730,1,1.0
17376,91,1,0.506
17377,730,1,1.0
17378,268,1,1.0
17379,12,0,0.067
17380,75,0,0.417
17381,192,1,1.0
17382,7,0,0.039
17383,730,1,1.0
17384,13,0,0.072
17385,104,1,0.578
17386,13,0,0.072
17387,248,1,1.0
17388,66,0,0.367
17389,29,0,0.161
17390,425,1,1.0
17391,180,1,1.0
17392,14,0,0.078
17393,28,0,0.156
17394,441,1,1.0
17395,71,0,0.394
17396,7,0,0.039
17397,235,1,1.0
17398,93,1,0.517
17399,89,0,0.494
17400,64,0,0.356
17401,5,0,0.028
17402,385,1,1.0
17403,68,0,0.378
17404,102,1,0.567
17405,320,1,1.0
17406,60,0,0.333
17407,79,0,0.439
17408,61,0,0.339
17409,74,0,0.411
17410,574,1,1.0
17411,80,0,0.444
17412,67,0,0.372
17413,97,1,0.539
17414,60,0,0.333
17415,68,0,0.378
17416,55,0,0.306
17417,448,1,1.0
17418,6,0,0.033
17419,267,1,1.0
17420,76,0,0.422
17421,72,0,0.4
17422,134,1,0.744
17423,68,0,0.378
17424,589,1,1.0
17425,558,1,1.0
17426,258,1,1.0
17427,549,1,1.0
17428,124,1,0.689
17429,74,0,0.411
17430,461,1,1.0
17431,164,1,0.911
17432,31,1,0.172
17433,5,0,0.028
17434,276,1,1.0
17435,519,1,1.0
17436,53,0,0.294
17437,10,0,0.056
17438,403,1,1.0
17439,86,0,0.478
17440,16,0,0.089
17441,77,0,0.428
17442,376,1,1.0
17443,174,1,0.967
17444,55,0,0.306
17445,415,1,1.0
17446,8,0,0.044
17447,448,1,1.0
17448,402,1,1.0
17449,284,1,1.0
17450,730,1,1.0
17451,150,1,0.833
17452,85,0,0.472
17453,449,1,1.0
17454,172,1,0.956
17455,62,0,0.344
17456,74,0,0.411
17457,4,0,0.022
17458,730,1,1.0
17459,150,1,0.833
17460,67,0,0.372
17461,11,0,0.061
17462,87,0,0.483
17463,196,1,1.0
17464,730,1,1.0
17465,489,1,1.0
17466,303,0,1.0
17467,74,0,0.411
17468,307,1,1.0
17469,2,0,0.011
17470,32,0,0.178
17471,380,1,1.0
17472,369,1,1.0
17473,65,0,0.361
17474,216,1,1.0
17475,61,0,0.339
17476,432,1,1.0
17477,1,0,0.006
17478,73,0,0.406
17479,5,0,0.028
17480,117,1,0.65
17481,47,0,0.261
17482,251,1,1.0
17483,185,1,1.0
17484,359,1,1.0
17485,27,0,0.15
17486,549,1,1.0
17487,111,1,0.617
17488,0,0,0.0
17489,384,1,1.0
17490,69,0,0.383
17491,730,1,1.0
17492,95,1,0.528
17493,4,0,0.022
17494,41,0,0.228
17495,231,1,1.0
17496,7,0,0.039
17497,87,0,0.483
17498,161,1,0.894
17499,181,1,1.0
17500,0,0,0.0
17501,221,1,1.0
17502,159,0,0.883
17503,4,0,0.022
17504,26,0,0.144
17505,133,1,0.739
17506,389,1,1.0
17507,243,1,1.0
17508,59,0,0.328
17509,187,1,1.0
17510,7,0,0.039
17511,12,0,0.067
17512,486,0,1.0
17513,1,0,0.006
17514,153,1,0.85
17515,52,0,0.289
17516,116,1,0.644
17517,64,0,0.356
17518,333,1,1.0
17519,73,0,0.406
17520,234,0,1.0
17521,449,1,1.0
17522,532,1,1.0
17523,100,1,0.556
17524,272,1,1.0
17525,131,1,0.728
17526,73,0,0.406
17527,501,1,1.0
17528,16,0,0.089
17529,191,1,1.0
17530,730,1,1.0
17531,70,0,0.389
17532,213,1,1.0
17533,11,0,0.061
17534,228,1,1.0
17535,93,1,0.517
17536,42,0,0.233
17537,70,0,0.389
17538,256,1,1.0
17539,552,1,1.0
17540,184,1,1.0
17541,137,1,0.761
17542,103,1,0.572
17543,140,1,0.778
17544,144,1,0.8
17545,311,1,1.0
17546,31,0,0.172
17547,440,1,1.0
17548,142,1,0.789
17549,37,0,0.206
17550,166,1,0.922
17551,730,1,1.0
17552,77,0,0.428
17553,128,1,0.711
17554,333,1,1.0
17555,423,1,1.0
17556,265,0,1.0
17557,0,0,0.0
17558,423,1,1.0
17559,202,1,1.0
17560,397,1,1.0
17561,96,1,0.533
17562,67,0,0.372
17563,423,1,1.0
17564,4,0,0.022
17565,13,0,0.072
17566,367,1,1.0
17567,457,1,1.0
17568,234,0,1.0
17569,518,1,1.0
17570,341,1,1.0
17571,94,1,0.522
17572,519,1,1.0
17573,126,1,0.7
17574,51,0,0.283
17575,163,1,0.906
17576,301,1,1.0
17577,127,1,0.706
17578,147,1,0.817
17579,74,0,0.411
17580,471,1,1.0
17581,55,0,0.306
17582,96,1,0.533
17583,466,0,1.0
17584,418,1,1.0
17585,117,1,0.65
17586,2,0,0.011
17587,24,0,0.133
17588,730,1,1.0
17589,185,1,1.0
17590,374,1,1.0
17591,89,0,0.494
17592,90,0,0.5
17593,98,1,0.544
17594,13,0,0.072
17595,521,1,1.0
17596,26,0,0.144
17597,36,0,0.2
17598,261,1,1.0
17599,19,0,0.106
17600,68,0,0.378
17601,537,1,1.0
17602,118,1,0.656
17603,6,0,0.033
17604,105,1,0.583
17605,64,0,0.356
17606,52,0,0.289
17607,33,0,0.183
17608,44,0,0.244
17609,10,0,0.056
17610,291,1,1.0
17611,189,1,1.0
17612,42,0,0.233
17613,27,0,0.15
17614,113,1,0.628
17615,627,1,1.0
17616,538,1,1.0
17617,416,1,1.0
17618,51,0,0.283
17619,58,0,0.322
17620,263,1,1.0
17621,554,1,1.0
17622,3,1,0.017
17623,448,1,1.0
17624,15,0,0.083
17625,105,1,0.583
17626,40,0,0.222
17627,521,1,1.0
17628,19,0,0.106
17629,730,1,1.0
17630,730,1,1.0
17631,191,1,1.0
17632,327,1,1.0
17633,455,1,1.0
17634,97,1,0.539
17635,103,1,0.572
17636,11,0,0.061
17637,107,1,0.594
17638,164,1,0.911
17639,149,1,0.828
17640,138,1,0.767
17641,128,1,0.711
17642,45,0,0.25
17643,2,0,0.011
17644,9,0,0.05
17645,152,1,0.844
17646,129,1,0.717
17647,2,0,0.011
17648,486,1,1.0
17649,47,0,0.261
17650,233,1,1.0
17651,455,1,1.0
17652,3,0,0.017
17653,373,1,1.0
17654,107,1,0.594
17655,333,1,1.0
17656,6,1,0.033
17657,208,0,1.0
17658,115,1,0.639
17659,730,1,1.0
17660,136,1,0.756
17661,72,0,0.4
17662,4,0,0.022
17663,226,1,1.0
17664,13,0,0.072
17665,21,0,0.117
17666,10,0,0.056
17667,295,1,1.0
17668,6,0,0.033
17669,479,1,1.0
17670,161,1,0.894
17671,162,1,0.9
17672,154,1,0.856
17673,60,0,0.333
17674,232,1,1.0
17675,578,1,1.0
17676,474,1,1.0
17677,60,0,0.333
17678,52,0,0.289
17679,517,1,1.0
17680,266,0,1.0
17681,521,1,1.0
17682,48,0,0.267
17683,3,0,0.017
17684,96,1,0.533
17685,51,0,0.283
17686,33,0,0.183
17687,1,0,0.006
17688,544,1,1.0
17689,85,0,0.472
17690,324,1,1.0
17691,255,1,1.0
17692,70,0,0.389
17693,70,0,0.389
17694,291,1,1.0
17695,730,1,1.0
17696,473,1,1.0
17697,63,0,0.35
17698,96,1,0.533
17699,82,0,0.456
17700,470,1,1.0
17701,71,0,0.394
17702,93,1,0.517
17703,495,1,1.0
17704,34,0,0.189
17705,539,1,1.0
17706,354,1,1.0
17707,14,0,0.078
17708,530,1,1.0
17709,19,0,0.106
17710,226,1,1.0
17711,71,0,0.394
17712,26,0,0.144
17713,158,1,0.878
17714,7,1,0.039
17715,46,0,0.256
17716,465,1,1.0
17717,412,1,1.0
17718,73,0,0.406
17719,341,1,1.0
17720,26,0,0.144
17721,89,0,0.494
17722,79,0,0.439
17723,241,1,1.0
17724,353,1,1.0
17725,402,1,1.0
17726,53,0,0.294
17727,101,1,0.561
17728,244,0,1.0
17729,42,0,0.233
17730,404,1,1.0
17731,367,1,1.0
17732,334,1,1.0
17733,14,0,0.078
17734,62,0,0.344
17735,61,0,0.339
17736,12,0,0.067
17737,13,0,0.072
17738,442,1,1.0
17739,61,0,0.339
17740,4,0,0.022
17741,87,0,0.483
17742,75,0,0.417
17743,730,1,1.0
17744,24,0,0.133
17745,417,1,1.0
17746,68,0,0.378
17747,59,0,0.328
17748,207,1,1.0
17749,97,1,0.539
17750,19,0,0.106
17751,390,1,1.0
17752,730,1,1.0
17753,85,0,0.472
17754,368,1,1.0
17755,339,1,1.0
17756,730,1,1.0
17757,465,1,1.0
17758,526,1,1.0
17759,8,1,0.044
17760,33,1,0.183
17761,273,1,1.0
17762,93,1,0.517
17763,377,1,1.0
17764,40,0,0.222
17765,3,0,0.017
17766,108,1,0.6
17767,114,0,0.633
17768,33,0,0.183
17769,172,1,0.956
17770,84,0,0.467
17771,3,0,0.017
17772,67,0,0.372
17773,458,1,1.0
17774,66,0,0.367
17775,19,0,0.106
17776,304,1,1.0
17777,229,1,1.0
17778,235,0,1.0
17779,0,0,0.0
17780,91,1,0.506
17781,595,1,1.0
17782,532,1,1.0
17783,9,0,0.05
17784,145,1,0.806
17785,730,1,1.0
17786,214,1,1.0
17787,69,0,0.383
17788,300,1,1.0
17789,218,1,1.0
17790,588,1,1.0
17791,161,0,0.894
17792,76,0,0.422
17793,145,1,0.806
17794,152,1,0.844
17795,222,1,1.0
17796,730,1,1.0
17797,115,1,0.639
17798,15,0,0.083
17799,27,0,0.15
17800,550,1,1.0
17801,49,0,0.272
17802,167,1,0.928
17803,62,0,0.344
17804,289,1,1.0
17805,17,0,0.094
17806,296,1,1.0
17807,165,0,0.917
17808,294,1,1.0
17809,161,1,0.894
17810,176,1,0.978
17811,82,0,0.456
17812,70,0,0.389
17813,46,0,0.256
17814,395,1,1.0
17815,12,0,0.067
17816,47,0,0.261
17817,192,1,1.0
17818,140,1,0.778
17819,113,1,0.628
17820,339,1,1.0
17821,334,1,1.0
17822,119,1,0.661
17823,77,0,0.428
17824,64,0,0.356
17825,380,1,1.0
17826,25,0,0.139
17827,79,0,0.439
17828,4,0,0.022
17829,158,1,0.878
17830,89,0,0.494
17831,59,0,0.328
17832,11,0,0.061
17833,168,1,0.933
17834,385,1,1.0
17835,626,1,1.0
17836,330,1,1.0
17837,0,0,0.0
17838,191,1,1.0
17839,258,1,1.0
17840,467,0,1.0
17841,252,1,1.0
17842,48,0,0.267
17843,3,0,0.017
17844,364,1,1.0
17845,108,1,0.6
17846,69,0,0.383
17847,93,1,0.517
17848,76,0,0.422
17849,422,1,1.0
17850,160,1,0.889
17851,77,0,0.428
17852,101,1,0.561
17853,102,1,0.567
17854,493,1,1.0
17855,403,1,1.0
17856,84,0,0.467
17857,325,1,1.0
17858,64,0,0.356
17859,0,0,0.0
17860,71,0,0.394
17861,73,0,0.406
17862,157,1,0.872
17863,65,0,0.361
17864,96,1,0.533
17865,186,1,1.0
17866,151,1,0.839
17867,18,0,0.1
17868,14,1,0.078
17869,4,0,0.022
17870,10,0,0.056
17871,30,0,0.167
17872,4,0,0.022
17873,82,0,0.456
17874,167,1,0.928
17875,54,0,0.3
17876,62,0,0.344
17877,145,1,0.806
17878,2,1,0.011
17879,101,1,0.561
17880,63,0,0.35
17881,223,1,1.0
17882,415,1,1.0
17883,102,1,0.567
17884,27,0,0.15
17885,730,1,1.0
17886,10,0,0.056
17887,57,0,0.317
17888,67,0,0.372
17889,237,1,1.0
17890,104,1,0.578
17891,474,1,1.0
17892,132,1,0.733
17893,65,0,0.361
17894,248,1,1.0
17895,0,0,0.0
17896,730,1,1.0
17897,4,0,0.022
17898,541,1,1.0
17899,98,1,0.544
17900,475,1,1.0
17901,124,1,0.689
17902,2,0,0.011
17903,75,0,0.417
17904,532,1,1.0
17905,335,1,1.0
17906,109,1,0.606
17907,265,1,1.0
17908,43,0,0.239
17909,147,1,0.817
17910,730,1,1.0
17911,477,1,1.0
17912,13,0,0.072
17913,517,1,1.0
17914,225,1,1.0
17915,35,0,0.194
17916,537,1,1.0
17917,66,0,0.367
17918,473,1,1.0
17919,76,0,0.422
17920,46,0,0.256
17921,53,0,0.294
17922,37,0,0.206
17923,328,1,1.0
17924,382,1,1.0
17925,566,1,1.0
17926,58,0,0.322
17927,121,1,0.672
17928,730,1,1.0
17929,570,1,1.0
17930,73,0,0.406
17931,9,0,0.05
17932,156,1,0.867
17933,350,1,1.0
17934,21,0,0.117
17935,377,1,1.0
17936,525,1,1.0
17937,730,0,1.0
17938,188,1,1.0
17939,4,0,0.022
17940,190,1,1.0
17941,477,1,1.0
17942,130,0,0.722
17943,339,1,1.0
17944,25,0,0.139
17945,108,1,0.6
17946,113,1,0.628
17947,730,1,1.0
17948,105,1,0.583
17949,45,0,0.25
17950,1,1,0.006
17951,96,1,0.533
17952,264,1,1.0
17953,112,1,0.622
17954,119,1,0.661
17955,58,0,0.322
17956,476,1,1.0
17957,59,0,0.328
17958,253,1,1.0
17959,13,0,0.072
17960,2,0,0.011
17961,0,0,0.0
17962,278,1,1.0
17963,730,1,1.0
17964,1,0,0.006
17965,139,1,0.772
17966,72,0,0.4
17967,230,1,1.0
17968,50,0,0.278
17969,230,1,1.0
17970,17,0,0.094
17971,2,0,0.011
17972,386,0,1.0
17973,34,0,0.189
17974,2,0,0.011
17975,12,0,0.067
17976,47,0,0.261
17977,482,1,1.0
17978,5,0,0.028
17979,529,1,1.0
17980,67,0,0.372
17981,730,1,1.0
17982,61,0,0.339
17983,44,0,0.244
17984,118,1,0.656
17985,638,1,1.0
17986,272,1,1.0
17987,114,1,0.633
17988,508,1,1.0
17989,3,1,0.017
17990,367,1,1.0
17991,66,0,0.367
17992,134,1,0.744
17993,730,1,1.0
17994,33,0,0.183
17995,279,1,1.0
17996,216,1,1.0
17997,108,1,0.6
17998,365,1,1.0
17999,92,0,0.511
18000,48,1,0.267
18001,51,0,0.283
18002,730,1,1.0
18003,79,0,0.439
18004,55,0,0.306
18005,446,1,1.0
18006,132,1,0.733
18007,77,0,0.428
18008,430,1,1.0
18009,179,1,0.994
18010,0,0,0.0
18011,730,1,1.0
18012,42,0,0.233
18013,486,1,1.0
18014,512,1,1.0
18015,82,0,0.456
18016,96,1,0.533
18017,2,0,0.011
18018,215,1,1.0
18019,9,0,0.05
18020,534,1,1.0
18021,175,1,0.972
18022,68,0,0.378
18023,401,1,1.0
18024,88,0,0.489
18025,72,1,0.4
18026,429,1,1.0
18027,379,1,1.0
18028,217,1,1.0
18029,45,0,0.25
18030,346,1,1.0
18031,730,1,1.0
18032,253,1,1.0
18033,161,1,0.894
18034,49,0,0.272
18035,21,0,0.117
18036,64,0,0.356
18037,72,0,0.4
18038,58,0,0.322
18039,39,0,0.217
18040,335,1,1.0
18041,559,1,1.0
18042,237,1,1.0
18043,149,1,0.828
18044,225,1,1.0
18045,52,0,0.289
18046,106,0,0.589
18047,222,1,1.0
18048,350,1,1.0
18049,83,0,0.461
18050,10,0,0.056
18051,77,0,0.428
18052,447,1,1.0
18053,99,1,0.55
18054,11,0,0.061
18055,730,1,1.0
18056,3,0,0.017
18057,3,0,0.017
18058,15,0,0.083
18059,15,0,0.083
18060,62,0,0.344
18061,304,1,1.0
18062,349,1,1.0
18063,27,0,0.15
18064,265,1,1.0
18065,0,1,0.0
18066,39,1,0.217
18067,52,0,0.289
18068,45,0,0.25
18069,65,0,0.361
18070,144,1,0.8
18071,4,0,0.022
18072,180,1,1.0
18073,3,0,0.017
18074,6,0,0.033
18075,171,1,0.95
18076,127,1,0.706
18077,69,0,0.383
18078,71,0,0.394
18079,6,0,0.033
18080,53,0,0.294
18081,94,1,0.522
18082,84,0,0.467
18083,365,1,1.0
18084,95,1,0.528
18085,84,0,0.467
18086,75,0,0.417
18087,1,0,0.006
18088,65,0,0.361
18089,128,1,0.711
18090,409,1,1.0
18091,140,1,0.778
18092,478,1,1.0
18093,730,1,1.0
18094,448,1,1.0
18095,70,0,0.389
18096,252,1,1.0
18097,223,1,1.0
18098,233,1,1.0
18099,730,1,1.0
18100,120,1,0.667
18101,334,1,1.0
18102,68,0,0.378
18103,90,0,0.5
18104,400,1,1.0
18105,75,0,0.417
18106,68,0,0.378
18107,49,0,0.272
18108,171,1,0.95
18109,11,0,0.061
18110,67,0,0.372
18111,257,1,1.0
18112,2,0,0.011
18113,73,0,0.406
18114,2,0,0.011
18115,59,0,0.328
18116,124,1,0.689
18117,80,0,0.444
18118,51,1,0.283
18119,142,1,0.789
18120,14,0,0.078
18121,67,1,0.372
18122,407,1,1.0
18123,374,1,1.0
18124,15,0,0.083
18125,308,1,1.0
18126,5,0,0.028
18127,67,0,0.372
18128,147,1,0.817
18129,518,1,1.0
18130,3,0,0.017
18131,86,0,0.478
18132,1,0,0.006
18133,407,1,1.0
18134,59,0,0.328
18135,730,1,1.0
18136,602,1,1.0
18137,17,0,0.094
18138,2,0,0.011
18139,6,0,0.033
18140,730,1,1.0
18141,442,1,1.0
18142,11,0,0.061
18143,126,1,0.7
18144,608,1,1.0
18145,78,0,0.433
18146,506,1,1.0
18147,612,1,1.0
18148,82,0,0.456
18149,128,1,0.711
18150,730,0,1.0
18151,478,1,1.0
18152,361,1,1.0
18153,504,1,1.0
18154,77,0,0.428
18155,83,0,0.461
18156,109,1,0.606
18157,122,1,0.678
18158,70,1,0.389
18159,472,1,1.0
18160,730,1,1.0
18161,327,1,1.0
18162,96,1,0.533
18163,168,1,0.933
18164,384,1,1.0
18165,75,0,0.417
18166,11,0,0.061
18167,1,0,0.006
18168,730,1,1.0
18169,412,1,1.0
18170,140,1,0.778
18171,82,0,0.456
18172,730,1,1.0
18173,19,0,0.106
18174,26,0,0.144
18175,467,1,1.0
18176,4,0,0.022
18177,49,0,0.272
18178,1,0,0.006
18179,0,0,0.0
18180,82,0,0.456
18181,146,1,0.811
18182,730,1,1.0
18183,69,0,0.383
18184,8,0,0.044
18185,5,0,0.028
18186,43,0,0.239
18187,78,0,0.433
18188,61,0,0.339
18189,730,1,1.0
18190,255,1,1.0
18191,462,1,1.0
18192,72,0,0.4
18193,205,1,1.0
18194,508,1,1.0
18195,231,1,1.0
18196,490,1,1.0
18197,341,1,1.0
18198,26,0,0.144
18199,363,1,1.0
18200,17,0,0.094
18201,437,1,1.0
18202,4,0,0.022
18203,15,0,0.083
18204,91,1,0.506
18205,69,0,0.383
18206,9,0,0.05
18207,348,0,1.0
18208,117,1,0.65
18209,239,1,1.0
18210,343,1,1.0
18211,46,0,0.256
18212,114,1,0.633
18213,24,0,0.133
18214,458,1,1.0
18215,234,1,1.0
18216,8,0,0.044
18217,81,0,0.45
18218,331,1,1.0
18219,296,1,1.0
18220,488,1,1.0
18221,48,0,0.267
18222,58,0,0.322
18223,400,1,1.0
18224,93,1,0.517
18225,240,0,1.0
18226,83,0,0.461
18227,730,1,1.0
18228,58,0,0.322
18229,4,0,0.022
18230,292,1,1.0
18231,730,0,1.0
18232,128,1,0.711
18233,328,1,1.0
18234,56,0,0.311
18235,178,1,0.989
18236,300,1,1.0
18237,73,0,0.406
18238,368,1,1.0
18239,378,1,1.0
18240,53,0,0.294
18241,68,0,0.378
18242,586,1,1.0
18243,12,0,0.067
18244,12,0,0.067
18245,481,1,1.0
18246,411,1,1.0
18247,730,1,1.0
18248,0,0,0.0
18249,133,1,0.739
18250,165,1,0.917
18251,36,1,0.2
18252,51,0,0.283
18253,142,1,0.789
18254,71,0,0.394
18255,135,1,0.75
18256,63,0,0.35
18257,64,0,0.356
18258,536,1,1.0
18259,373,1,1.0
18260,74,0,0.411
18261,41,0,0.228
18262,178,1,0.989
18263,621,1,1.0
18264,1,0,0.006
18265,180,1,1.0
18266,48,0,0.267
18267,376,1,1.0
18268,75,0,0.417
18269,112,1,0.622
18270,117,0,0.65
18271,492,0,1.0
18272,373,1,1.0
18273,214,1,1.0
18274,83,0,0.461
18275,52,0,0.289
18276,103,1,0.572
18277,67,0,0.372
18278,424,1,1.0
18279,238,1,1.0
18280,61,0,0.339
18281,97,1,0.539
18282,391,0,1.0
18283,476,1,1.0
18284,110,1,0.611
18285,0,0,0.0
18286,82,0,0.456
18287,71,0,0.394
18288,66,0,0.367
18289,397,1,1.0
18290,55,0,0.306
18291,585,1,1.0
18292,564,1,1.0
18293,90,0,0.5
18294,460,1,1.0
18295,62,0,0.344
18296,730,1,1.0
18297,24,0,0.133
18298,455,1,1.0
18299,67,0,0.372
18300,62,0,0.344
18301,374,1,1.0
18302,103,1,0.572
18303,730,1,1.0
18304,15,0,0.083
18305,240,1,1.0
18306,4,0,0.022
18307,31,0,0.172
18308,98,1,0.544
18309,541,1,1.0
18310,280,1,1.0
18311,12,0,0.067
18312,70,0,0.389
18313,730,1,1.0
18314,181,1,1.0
18315,5,0,0.028
18316,8,0,0.044
18317,5,0,0.028
18318,369,1,1.0
18319,50,0,0.278
18320,473,1,1.0
18321,292,1,1.0
18322,105,1,0.583
18323,633,1,1.0
18324,191,0,1.0
18325,20,0,0.111
18326,62,0,0.344
18327,71,0,0.394
18328,184,1,1.0
18329,136,1,0.756
18330,52,0,0.289
18331,435,1,1.0
18332,42,1,0.233
18333,415,1,1.0
18334,0,0,0.0
18335,82,0,0.456
18336,88,0,0.489
18337,16,0,0.089
18338,4,0,0.022
18339,139,1,0.772
18340,240,1,1.0
18341,259,1,1.0
18342,669,1,1.0
18343,5,0,0.028
18344,606,1,1.0
18345,356,1,1.0
18346,67,1,0.372
