CustomerID,SignupDate,AgeGroup,Gender,Country,City,PreferredChannel,LoyaltyTier,EmailOptIn,CustomerType
12337,2023-08-14,35-44,M,United Kingdom,City_38,Web,Silver,1,one_time
12338,2023-09-30,55-64,M,Germany,City_135,Mobile App,Silver,1,at_risk
12339,2023-04-16,25-34,F,Portugal,City_170,Mobile App,Gold,1,occasional
12340,2023-07-06,35-44,F,United Kingdom,City_13,Web,Silver,1,occasional
12341,2023-11-29,25-34,F,United Kingdom,City_120,Web,Bronze,0,occasional
12342,2023-05-18,35-44,M,United Kingdom,City_85,Web,Gold,1,loyal
12343,2023-06-06,25-34,M,United Kingdom,City_82,Web,Silver,1,occasional
12344,2023-05-28,18-24,F,United Kingdom,City_174,Phone,Bronze,1,one_time
12345,2023-01-28,25-34,F,France,City_99,Phone,Silver,1,one_time
12346,2023-12-03,18-24,F,United Kingdom,City_157,Web,Silver,1,occasional
12347,2023-08-11,18-24,F,United Kingdom,City_68,Mobile App,Platinum,1,occasional
12348,2023-06-12,35-44,F,United Kingdom,City_168,Web,Platinum,1,occasional
12349,2023-10-11,35-44,M,United Kingdom,City_100,Web,Bronze,0,one_time
12350,2024-03-27,35-44,F,United Kingdom,City_48,Mobile App,Bronze,0,one_time
12351,2023-05-02,45-54,M,United Kingdom,City_131,Web,Bronze,1,one_time
12352,2023-02-25,65+,M,Netherlands,City_108,Web,Silver,0,occasional
12353,2023-06-26,25-34,M,United Kingdom,City_121,Phone,Silver,0,loyal
12354,2024-01-05,35-44,F,United Kingdom,City_139,Web,Silver,0,occasional
12355,2023-10-07,45-54,M,United Kingdom,City_167,In-Store,Bronze,1,one_time
12356,2023-11-23,18-24,F,United Kingdom,City_38,Web,Bronze,0,one_time
12357,2023-11-24,18-24,F,France,City_48,Web,Bronze,0,occasional
12358,2023-09-18,35-44,F,United Kingdom,City_199,Web,Gold,1,occasional
12359,2023-08-28,25-34,F,United Kingdom,City_172,Web,Bronze,0,occasional
12360,2023-04-14,55-64,M,United Kingdom,City_186,Mobile App,Bronze,1,occasional
12361,2023-08-29,25-34,F,France,City_123,Web,Silver,0,occasional
12362,2023-05-09,25-34,M,United Kingdom,City_151,Mobile App,Silver,1,loyal
12363,2023-06-25,25-34,F,Spain,City_40,Web,Bronze,1,loyal
12364,2023-08-12,65+,F,United Kingdom,City_168,Web,Platinum,1,at_risk
12365,2023-04-01,18-24,F,United Kingdom,City_182,Mobile App,Bronze,0,occasional
12366,2023-09-29,35-44,M,United Kingdom,City_105,Mobile App,Gold,1,loyal
12367,2023-07-28,25-34,Other,United Kingdom,City_36,Phone,Bronze,0,occasional
12368,2023-11-22,25-34,M,United Kingdom,City_169,Web,Bronze,1,occasional
12369,2023-07-07,55-64,F,United Kingdom,City_90,Mobile App,Silver,1,at_risk
12370,2023-03-06,45-54,F,United Kingdom,City_168,Web,Silver,0,one_time
12371,2023-01-28,55-64,F,United Kingdom,City_195,Mobile App,Bronze,0,occasional
12372,2023-04-26,25-34,M,United Kingdom,City_151,Phone,Silver,1,one_time
12373,2023-11-24,25-34,M,United Kingdom,City_7,Web,Bronze,1,loyal
12374,2023-02-06,25-34,M,United Kingdom,City_193,Mobile App,Bronze,1,occasional
12375,2023-05-05,18-24,M,United Kingdom,City_78,Mobile App,Silver,0,occasional
12376,2023-10-18,18-24,M,United Kingdom,City_182,In-Store,Bronze,1,at_risk
12377,2023-08-26,45-54,F,United Kingdom,City_153,Web,Silver,1,occasional
12378,2023-05-26,25-34,F,Spain,City_81,Mobile App,Gold,1,at_risk
12379,2023-11-02,35-44,M,United Kingdom,City_69,Phone,Bronze,1,loyal
12380,2023-01-10,35-44,M,United Kingdom,City_51,Web,Bronze,1,one_time
12381,2023-04-02,55-64,F,United Kingdom,City_156,Web,Silver,1,loyal
12382,2023-12-26,25-34,F,United Kingdom,City_124,Web,Gold,1,occasional
12383,2023-07-30,55-64,M,United Kingdom,City_38,Web,Silver,1,occasional
12384,2023-10-30,55-64,F,EIRE,City_194,Web,Silver,1,one_time
12385,2023-08-03,25-34,F,United Kingdom,City_140,Web,Silver,1,occasional
12386,2023-10-07,25-34,F,United Kingdom,City_45,Mobile App,Bronze,0,one_time
12387,2023-03-03,25-34,F,United Kingdom,City_120,In-Store,Bronze,1,loyal
12388,2024-01-01,25-34,M,EIRE,City_3,Web,Bronze,1,occasional
12389,2023-04-06,18-24,M,United Kingdom,City_99,Mobile App,Platinum,0,one_time
12390,2023-06-06,55-64,M,Norway,City_69,Mobile App,Platinum,1,loyal
12391,2023-07-23,35-44,F,United Kingdom,City_5,Web,Silver,1,one_time
12392,2023-12-19,25-34,M,United Kingdom,City_20,Web,Bronze,1,occasional
12393,2023-07-10,45-54,F,United Kingdom,City_93,Web,Silver,1,one_time
12394,2023-04-08,35-44,F,United Kingdom,City_123,Mobile App,Silver,1,one_time
12395,2023-05-23,55-64,M,United Kingdom,City_91,Web,Silver,1,occasional
12396,2023-11-02,65+,F,United Kingdom,City_147,Mobile App,Bronze,1,one_time
12397,2023-06-01,45-54,M,Australia,City_46,Web,Bronze,1,one_time
12398,2023-05-19,45-54,M,United Kingdom,City_130,Mobile App,Silver,1,one_time
12399,2023-08-15,25-34,F,United Kingdom,City_70,In-Store,Platinum,1,occasional
12400,2023-07-26,25-34,M,United Kingdom,City_144,Mobile App,Gold,0,loyal
12401,2023-05-02,25-34,F,France,City_139,Web,Bronze,1,one_time
12402,2023-04-20,35-44,M,United Kingdom,City_93,Web,Bronze,0,one_time
12403,2023-03-04,35-44,M,United Kingdom,City_156,Web,Bronze,0,loyal
12404,2024-01-18,45-54,M,United Kingdom,City_105,Web,Bronze,1,one_time
12405,2023-05-24,45-54,F,United Kingdom,City_66,Web,Silver,0,loyal
12406,2023-07-12,35-44,F,Switzerland,City_105,Web,Silver,1,loyal
12407,2023-05-24,45-54,F,Netherlands,City_16,Mobile App,Bronze,0,loyal
12408,2023-05-16,55-64,F,United Kingdom,City_103,In-Store,Bronze,0,at_risk
12409,2023-04-28,25-34,M,United Kingdom,City_20,Web,Gold,1,at_risk
12410,2023-07-12,18-24,F,Germany,City_128,Web,Bronze,0,loyal
12411,2023-05-21,25-34,F,United Kingdom,City_100,Mobile App,Silver,1,loyal
12412,2023-05-28,65+,F,United Kingdom,City_142,Phone,Platinum,1,one_time
12413,2023-07-12,25-34,M,United Kingdom,City_12,Web,Silver,0,at_risk
12414,2023-07-18,18-24,F,Netherlands,City_125,Web,Bronze,1,occasional
12415,2023-09-29,55-64,M,Australia,City_114,Mobile App,Bronze,1,loyal
12416,2023-12-26,45-54,M,Netherlands,City_44,Mobile App,Silver,0,occasional
12417,2023-05-29,45-54,F,United Kingdom,City_137,Web,Platinum,1,occasional
12418,2023-07-01,35-44,M,United Kingdom,City_110,Web,Bronze,1,loyal
12419,2023-04-22,35-44,F,United Kingdom,City_57,Mobile App,Bronze,0,loyal
12420,2023-05-10,35-44,F,United Kingdom,City_46,Mobile App,Bronze,1,occasional
12421,2023-09-22,25-34,M,United Kingdom,City_75,Mobile App,Bronze,1,at_risk
12422,2023-05-18,35-44,M,United Kingdom,City_97,Web,Gold,1,loyal
12423,2024-01-14,25-34,M,United Kingdom,City_23,Web,Silver,1,occasional
12424,2023-03-08,25-34,M,Spain,City_106,Mobile App,Silver,1,loyal
12425,2024-06-22,65+,F,United Kingdom,City_22,In-Store,Bronze,1,occasional
12426,2023-09-28,35-44,M,Belgium,City_186,Web,Silver,1,loyal
12427,2023-09-28,65+,F,United Kingdom,City_139,Web,Bronze,0,loyal
12428,2024-01-14,35-44,F,United Kingdom,City_139,Mobile App,Bronze,1,loyal
12429,2023-10-16,65+,F,United Kingdom,City_66,Mobile App,Gold,1,one_time
12430,2023-04-28,25-34,F,United Kingdom,City_65,Web,Gold,1,occasional
12431,2023-09-18,55-64,M,Germany,City_46,Mobile App,Gold,1,loyal
12432,2023-03-29,65+,F,United Kingdom,City_130,Mobile App,Bronze,1,loyal
12433,2023-10-21,45-54,M,United Kingdom,City_121,Mobile App,Bronze,1,one_time
12434,2023-06-19,65+,F,United Kingdom,City_22,Web,Bronze,1,loyal
12435,2023-05-25,45-54,F,United Kingdom,City_39,Phone,Gold,0,one_time
12436,2023-11-13,65+,M,United Kingdom,City_63,Web,Bronze,0,occasional
12437,2023-10-12,35-44,F,United Kingdom,City_14,Mobile App,Bronze,1,occasional
12438,2023-03-12,45-54,F,Germany,City_190,Mobile App,Gold,1,occasional
12439,2023-01-25,35-44,F,United Kingdom,City_88,In-Store,Bronze,1,one_time
12440,2023-05-15,35-44,M,United Kingdom,City_17,Web,Bronze,1,occasional
12441,2023-01-28,25-34,M,Belgium,City_45,Mobile App,Bronze,0,occasional
12442,2023-05-31,55-64,F,United Kingdom,City_164,Web,Bronze,0,occasional
12443,2023-08-27,45-54,M,Norway,City_148,Mobile App,Silver,1,occasional
12444,2023-04-28,45-54,F,United Kingdom,City_171,Web,Silver,1,occasional
12445,2023-04-29,35-44,F,United Kingdom,City_157,Web,Silver,1,one_time
12446,2023-05-28,35-44,M,United Kingdom,City_138,Mobile App,Bronze,0,one_time
12447,2023-05-28,35-44,F,Norway,City_101,Mobile App,Bronze,1,occasional
12448,2023-06-16,55-64,F,United Kingdom,City_143,Mobile App,Bronze,1,loyal
12449,2023-07-12,45-54,M,Germany,City_47,Web,Silver,1,loyal
12450,2023-10-23,55-64,F,United Kingdom,City_24,Mobile App,Gold,1,one_time
12451,2023-10-16,45-54,F,United Kingdom,City_167,Web,Bronze,1,loyal
12452,2023-01-25,25-34,F,France,City_124,Mobile App,Gold,0,occasional
12453,2023-10-02,25-34,M,United Kingdom,City_108,Mobile App,Gold,1,occasional
12454,2023-05-12,45-54,Other,EIRE,City_83,In-Store,Bronze,0,at_risk
12455,2023-05-09,35-44,F,Netherlands,City_2,Web,Gold,0,occasional
12456,2023-06-24,45-54,F,United Kingdom,City_33,Web,Bronze,1,occasional
12457,2023-04-13,45-54,Other,United Kingdom,City_67,Web,Bronze,0,at_risk
12458,2024-01-04,25-34,F,United Kingdom,City_40,Web,Silver,0,one_time
12459,2023-05-15,25-34,F,United Kingdom,City_197,Web,Silver,1,occasional
12460,2023-01-19,35-44,F,United Kingdom,City_177,Phone,Bronze,1,at_risk
12461,2023-04-23,55-64,M,United Kingdom,City_180,Mobile App,Gold,1,one_time
12462,2023-07-14,18-24,F,United Kingdom,City_55,Mobile App,Bronze,1,one_time
12463,2023-05-01,35-44,F,Germany,City_143,Web,Silver,0,occasional
12464,2023-02-15,18-24,M,France,City_122,In-Store,Silver,1,occasional
12465,2024-04-25,35-44,F,United Kingdom,City_91,Mobile App,Bronze,1,occasional
12466,2023-11-01,35-44,M,United Kingdom,City_16,Web,Gold,1,occasional
12467,2024-01-31,55-64,F,United Kingdom,City_170,In-Store,Silver,0,occasional
12468,2023-04-01,35-44,F,United Kingdom,City_144,Mobile App,Bronze,1,occasional
12469,2023-07-27,35-44,F,United Kingdom,City_187,In-Store,Silver,1,one_time
12470,2024-01-30,35-44,F,United Kingdom,City_172,Mobile App,Platinum,1,at_risk
12471,2023-10-12,18-24,F,United Kingdom,City_108,In-Store,Gold,1,occasional
12472,2023-09-04,45-54,F,United Kingdom,City_70,Phone,Silver,0,at_risk
12473,2023-03-30,35-44,M,United Kingdom,City_6,Web,Bronze,1,occasional
12474,2023-05-22,25-34,F,United Kingdom,City_116,Web,Bronze,1,one_time
12475,2023-04-10,18-24,M,United Kingdom,City_185,Web,Bronze,0,loyal
12476,2023-09-10,35-44,M,United Kingdom,City_57,Web,Bronze,1,one_time
12477,2023-04-19,55-64,F,France,City_194,Web,Bronze,1,loyal
12478,2023-05-13,65+,F,United Kingdom,City_30,Web,Bronze,1,occasional
12479,2023-03-21,35-44,F,United Kingdom,City_31,Web,Bronze,0,occasional
12480,2023-04-28,45-54,F,United Kingdom,City_89,Mobile App,Silver,1,occasional
12481,2023-12-02,25-34,M,United Kingdom,City_19,In-Store,Silver,1,loyal
12482,2023-02-22,45-54,F,United Kingdom,City_115,In-Store,Silver,1,loyal
12483,2023-07-09,35-44,F,Germany,City_121,Web,Bronze,0,occasional
12484,2023-07-15,18-24,M,United Kingdom,City_105,Web,Bronze,1,occasional
12485,2023-04-27,45-54,F,Germany,City_11,Web,Silver,1,occasional
12486,2023-05-22,35-44,M,United Kingdom,City_10,Web,Silver,0,loyal
12487,2023-10-29,55-64,M,France,City_71,Web,Bronze,1,one_time
12488,2024-06-17,45-54,F,United Kingdom,City_130,Web,Silver,1,loyal
12489,2024-01-12,18-24,M,United Kingdom,City_24,Web,Gold,1,one_time
12490,2023-10-14,35-44,F,United Kingdom,City_29,Web,Bronze,0,occasional
12491,2024-01-01,45-54,F,Germany,City_130,Web,Bronze,1,one_time
12492,2023-09-01,25-34,F,United Kingdom,City_137,Web,Silver,0,occasional
12493,2023-04-24,25-34,M,United Kingdom,City_165,Web,Silver,0,occasional
12494,2023-08-09,18-24,F,United Kingdom,City_37,Mobile App,Gold,1,loyal
12495,2023-10-23,18-24,Other,United Kingdom,City_105,Web,Silver,1,one_time
12496,2023-06-22,35-44,M,United Kingdom,City_169,Web,Silver,1,loyal
12497,2023-02-13,18-24,M,Germany,City_170,Web,Bronze,1,one_time
12498,2023-09-07,35-44,M,Belgium,City_110,In-Store,Silver,0,occasional
12499,2023-07-31,65+,F,United Kingdom,City_113,Web,Silver,1,occasional
12500,2024-04-20,45-54,F,United Kingdom,City_198,Web,Bronze,0,at_risk
12501,2023-03-29,45-54,F,United Kingdom,City_43,Mobile App,Silver,1,one_time
12502,2023-09-07,55-64,F,United Kingdom,City_74,In-Store,Bronze,1,occasional
12503,2023-03-16,25-34,F,Spain,City_115,Mobile App,Bronze,1,loyal
12504,2023-12-03,35-44,F,United Kingdom,City_158,Phone,Silver,1,one_time
12505,2023-09-26,45-54,F,United Kingdom,City_73,Phone,Silver,1,occasional
12506,2023-02-03,25-34,M,United Kingdom,City_105,Web,Bronze,1,loyal
12507,2023-05-03,55-64,M,United Kingdom,City_31,Mobile App,Bronze,1,occasional
12508,2023-03-12,25-34,F,United Kingdom,City_145,Mobile App,Bronze,0,occasional
12509,2023-06-27,35-44,F,Germany,City_48,Web,Bronze,1,one_time
12510,2023-05-20,35-44,F,United Kingdom,City_58,Web,Gold,1,one_time
12511,2024-01-16,55-64,M,United Kingdom,City_96,Web,Gold,1,one_time
12512,2023-04-03,55-64,M,United Kingdom,City_177,Mobile App,Platinum,1,occasional
12513,2023-09-18,55-64,F,United Kingdom,City_199,Web,Bronze,1,loyal
12514,2023-09-28,25-34,F,United Kingdom,City_150,Web,Gold,0,occasional
12515,2023-04-15,18-24,M,United Kingdom,City_150,Mobile App,Bronze,0,loyal
12516,2023-09-02,45-54,F,United Kingdom,City_83,Web,Bronze,1,occasional
12517,2023-06-17,35-44,M,United Kingdom,City_156,Web,Gold,1,loyal
12518,2023-03-10,18-24,M,United Kingdom,City_152,Web,Silver,1,occasional
12519,2023-09-11,35-44,F,United Kingdom,City_12,Mobile App,Silver,1,occasional
12520,2023-09-13,45-54,F,United Kingdom,City_9,Web,Bronze,0,occasional
12521,2023-09-14,45-54,M,United Kingdom,City_183,Web,Bronze,1,occasional
12522,2023-05-31,25-34,M,United Kingdom,City_63,Mobile App,Silver,0,at_risk
12523,2024-01-22,18-24,M,United Kingdom,City_15,Web,Platinum,1,occasional
12524,2023-04-04,55-64,M,United Kingdom,City_70,Web,Bronze,0,occasional
12525,2023-02-14,55-64,F,United Kingdom,City_119,Web,Silver,1,occasional
12526,2023-03-26,18-24,M,United Kingdom,City_152,Mobile App,Bronze,0,one_time
12527,2023-09-03,35-44,F,United Kingdom,City_86,Mobile App,Gold,1,at_risk
12528,2023-04-06,25-34,M,United Kingdom,City_120,In-Store,Silver,1,one_time
12529,2024-03-06,35-44,F,United Kingdom,City_134,Web,Silver,0,one_time
12530,2024-05-07,55-64,F,United Kingdom,City_88,In-Store,Gold,1,loyal
12531,2023-04-02,35-44,F,United Kingdom,City_68,Web,Silver,0,one_time
12532,2023-01-25,35-44,F,United Kingdom,City_103,In-Store,Bronze,1,occasional
12533,2023-02-17,18-24,M,United Kingdom,City_5,Web,Bronze,1,one_time
12534,2023-04-15,25-34,M,United Kingdom,City_57,Web,Bronze,1,occasional
12535,2023-06-11,55-64,F,United Kingdom,City_18,Mobile App,Bronze,0,occasional
12536,2023-10-15,25-34,M,Portugal,City_64,Web,Silver,1,one_time
12537,2024-08-10,55-64,M,United Kingdom,City_187,Mobile App,Bronze,1,occasional
12538,2023-03-22,18-24,M,United Kingdom,City_175,Web,Bronze,1,one_time
12539,2023-05-10,35-44,M,France,City_48,Web,Gold,0,one_time
12540,2023-11-11,35-44,F,United Kingdom,City_184,Mobile App,Bronze,1,loyal
12541,2023-07-17,35-44,F,United Kingdom,City_161,Web,Bronze,1,occasional
12542,2023-06-12,25-34,F,United Kingdom,City_61,Web,Gold,0,at_risk
12543,2023-06-28,25-34,F,United Kingdom,City_85,Web,Bronze,1,occasional
12544,2023-05-14,35-44,F,United Kingdom,City_105,Mobile App,Silver,0,one_time
12545,2023-07-03,45-54,F,United Kingdom,City_172,Web,Gold,1,one_time
12546,2023-02-24,45-54,M,United Kingdom,City_170,Web,Bronze,1,at_risk
12547,2023-05-06,45-54,M,United Kingdom,City_31,Web,Platinum,1,occasional
12548,2023-03-29,25-34,F,United Kingdom,City_123,Web,Silver,1,occasional
12549,2023-07-23,35-44,F,United Kingdom,City_57,Mobile App,Bronze,1,occasional
12550,2023-03-21,25-34,F,United Kingdom,City_69,Web,Silver,1,occasional
12551,2023-08-05,45-54,F,United Kingdom,City_186,Web,Bronze,0,one_time
12552,2023-10-02,18-24,F,United Kingdom,City_150,Mobile App,Gold,0,occasional
12553,2023-04-29,45-54,F,United Kingdom,City_60,Phone,Platinum,1,occasional
12554,2023-08-09,35-44,M,France,City_51,Mobile App,Bronze,0,at_risk
12555,2023-11-06,45-54,F,EIRE,City_131,Web,Bronze,0,occasional
12556,2024-02-07,65+,M,Belgium,City_191,Web,Bronze,1,one_time
12557,2023-11-17,55-64,F,United Kingdom,City_122,In-Store,Bronze,1,occasional
12558,2023-08-17,25-34,M,United Kingdom,City_115,Mobile App,Silver,0,occasional
12559,2023-03-20,35-44,F,United Kingdom,City_89,Web,Silver,0,one_time
12560,2023-12-10,25-34,F,United Kingdom,City_70,Web,Bronze,0,occasional
12561,2023-11-04,35-44,F,United Kingdom,City_155,Web,Silver,0,one_time
12562,2023-05-18,55-64,M,United Kingdom,City_166,Mobile App,Bronze,0,occasional
12563,2023-11-14,55-64,F,United Kingdom,City_97,Mobile App,Bronze,1,occasional
12564,2023-07-01,35-44,F,United Kingdom,City_183,Web,Gold,0,one_time
12565,2023-10-02,25-34,F,Germany,City_95,In-Store,Bronze,1,one_time
12566,2024-04-09,25-34,M,United Kingdom,City_144,Web,Bronze,0,occasional
12567,2023-08-27,45-54,F,United Kingdom,City_137,Web,Gold,0,loyal
12568,2023-05-04,25-34,M,United Kingdom,City_54,In-Store,Platinum,1,loyal
12569,2023-04-11,35-44,M,Germany,City_178,Web,Bronze,0,loyal
12570,2023-08-14,35-44,F,United Kingdom,City_69,Web,Bronze,1,occasional
12571,2023-04-17,65+,Other,United Kingdom,City_10,Mobile App,Platinum,1,occasional
12572,2024-01-21,45-54,F,United Kingdom,City_193,Mobile App,Silver,1,one_time
12573,2023-06-07,55-64,F,United Kingdom,City_5,Mobile App,Silver,1,one_time
12574,2023-12-02,25-34,F,United Kingdom,City_112,Web,Bronze,1,loyal
12575,2023-11-12,18-24,F,Netherlands,City_38,Web,Bronze,0,loyal
12576,2023-07-22,18-24,M,Netherlands,City_59,Mobile App,Silver,1,one_time
12577,2023-04-04,35-44,F,United Kingdom,City_42,Mobile App,Bronze,1,occasional
12578,2023-09-04,55-64,M,United Kingdom,City_15,Web,Silver,0,occasional
12579,2023-12-09,35-44,M,United Kingdom,City_5,Web,Bronze,1,occasional
12580,2023-07-14,55-64,F,Belgium,City_174,Web,Gold,1,loyal
12581,2023-02-22,55-64,F,United Kingdom,City_198,Web,Bronze,1,occasional
12582,2023-08-28,18-24,F,United Kingdom,City_56,Web,Silver,1,occasional
12583,2023-05-03,45-54,F,France,City_76,In-Store,Bronze,1,occasional
12584,2023-03-20,35-44,M,United Kingdom,City_105,Mobile App,Bronze,1,occasional
12585,2023-12-17,18-24,F,United Kingdom,City_135,Mobile App,Bronze,1,occasional
12586,2023-03-24,18-24,F,United Kingdom,City_172,Web,Bronze,1,loyal
12587,2023-08-16,45-54,F,United Kingdom,City_110,Web,Bronze,1,one_time
12588,2023-05-31,35-44,F,United Kingdom,City_107,In-Store,Bronze,1,occasional
12589,2023-04-11,55-64,Other,United Kingdom,City_21,In-Store,Silver,1,occasional
12590,2023-12-06,45-54,F,United Kingdom,City_184,Web,Silver,1,loyal
12591,2023-04-10,45-54,F,United Kingdom,City_51,Web,Silver,1,occasional
12592,2023-04-14,65+,F,United Kingdom,City_19,Web,Silver,1,occasional
12593,2023-01-24,25-34,F,United Kingdom,City_55,Mobile App,Bronze,1,loyal
12594,2023-09-14,55-64,Other,United Kingdom,City_190,In-Store,Bronze,1,at_risk
12595,2024-05-18,35-44,M,Norway,City_115,Web,Bronze,1,loyal
12596,2023-05-12,45-54,M,United Kingdom,City_155,Web,Bronze,0,occasional
12597,2023-04-11,25-34,F,United Kingdom,City_169,Phone,Silver,1,one_time
12598,2024-02-07,65+,F,United Kingdom,City_180,Mobile App,Bronze,1,occasional
12599,2024-04-24,35-44,M,United Kingdom,City_21,Web,Bronze,1,one_time
12600,2023-02-05,45-54,M,United Kingdom,City_108,Mobile App,Bronze,1,loyal
12601,2023-06-24,65+,M,United Kingdom,City_114,In-Store,Bronze,0,occasional
12602,2023-04-04,18-24,M,Netherlands,City_63,Mobile App,Bronze,1,occasional
12603,2023-11-11,55-64,F,Portugal,City_105,Web,Bronze,0,occasional
12604,2023-06-15,25-34,F,United Kingdom,City_124,Mobile App,Bronze,1,loyal
12605,2023-05-10,45-54,M,United Kingdom,City_74,Web,Bronze,1,one_time
12606,2024-01-03,35-44,M,United Kingdom,City_52,Mobile App,Platinum,1,at_risk
12607,2023-03-01,35-44,F,Australia,City_110,Web,Bronze,0,one_time
12608,2023-06-01,18-24,M,United Kingdom,City_158,Web,Gold,0,occasional
12609,2023-12-03,45-54,F,United Kingdom,City_9,Mobile App,Bronze,0,occasional
12610,2023-03-26,18-24,F,Germany,City_111,Web,Silver,0,one_time
12611,2023-04-22,45-54,M,United Kingdom,City_95,Mobile App,Gold,1,occasional
12612,2023-09-26,55-64,Other,United Kingdom,City_85,Web,Gold,1,one_time
12613,2023-02-26,25-34,M,United Kingdom,City_118,Web,Silver,1,loyal
12614,2023-04-25,25-34,M,United Kingdom,City_192,In-Store,Bronze,0,at_risk
12615,2023-03-09,45-54,M,Germany,City_34,Web,Gold,1,at_risk
12616,2023-01-19,25-34,F,Germany,City_93,Web,Bronze,1,occasional
12617,2024-03-18,25-34,M,United Kingdom,City_35,Mobile App,Gold,0,one_time
12618,2023-11-29,45-54,F,United Kingdom,City_58,In-Store,Bronze,1,occasional
12619,2023-09-17,45-54,F,United Kingdom,City_93,Web,Silver,1,loyal
12620,2023-03-11,55-64,F,United Kingdom,City_139,Web,Gold,1,at_risk
12621,2023-05-11,35-44,M,France,City_125,Mobile App,Bronze,0,loyal
12622,2023-03-31,25-34,F,United Kingdom,City_159,Mobile App,Silver,0,loyal
12623,2023-09-27,18-24,F,United Kingdom,City_52,Web,Silver,1,occasional
12624,2023-05-04,55-64,F,United Kingdom,City_198,Web,Bronze,1,at_risk
12625,2023-03-14,35-44,F,United Kingdom,City_117,In-Store,Bronze,0,occasional
12626,2023-09-14,55-64,F,Spain,City_157,Web,Bronze,0,one_time
