CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnRisk
12429.0,408,2,366.69,1,1,1,111,Lost Customers,High Risk
12430.0,71,14,25218.75,3,3,4,334,Potential Loyalists,Medium Risk
12431.0,10,30,67616.85,4,4,4,444,Champions,Low Risk
12432.0,6,38,23718.34,4,4,4,444,Champions,Low Risk
12433.0,331,1,372.5,1,1,1,111,Lost Customers,High Risk
12434.0,12,42,30838.05,4,4,4,444,Champions,Low Risk
12435.0,441,1,154.15,1,1,1,111,Lost Customers,High Risk
12436.0,127,8,1281.28,2,2,2,222,At Risk,High Risk
12437.0,50,4,2389.72,4,2,2,422,Potential Loyalists,Medium Risk
12438.0,144,4,4271.49,2,2,3,223,At Risk,High Risk
12439.0,543,2,254.52,1,1,1,111,Lost Customers,High Risk
12440.0,197,11,4556.4400000000005,2,3,3,233,At Risk,High Risk
12441.0,131,8,15743.54,2,2,4,224,At Risk,High Risk
12442.0,87,7,2464.38,3,2,2,322,Potential Loyalists,Medium Risk
12443.0,76,10,1069.05,3,3,2,332,Potential Loyalists,Medium Risk
12444.0,186,11,4306.07,2,3,3,233,At Risk,High Risk
12445.0,519,1,52.760000000000005,1,1,1,111,Lost Customers,High Risk
12447.0,206,8,3160.77,2,2,3,223,At Risk,High Risk
12448.0,21,18,9927.29,4,4,3,443,Champions,Low Risk
12449.0,7,38,36701.18,4,4,4,444,Champions,Low Risk
12450.0,386,1,642.24,1,1,1,111,Lost Customers,High Risk
12451.0,3,40,22775.4,4,4,4,444,Champions,Low Risk
12452.0,100,9,2465.39,3,2,2,322,Potential Loyalists,Medium Risk
12453.0,68,10,2199.9300000000003,3,3,2,332,Potential Loyalists,Medium Risk
12454.0,274,20,8241.67,2,4,3,243,Loyal Customers,Low Risk
12455.0,252,5,2355.19,2,2,2,222,At Risk,High Risk
12456.0,71,14,3434.9700000000003,3,3,3,333,Potential Loyalists,Medium Risk
12457.0,354,10,5275.64,1,3,3,133,Lost Customers,High Risk
12458.0,283,1,157.53,2,1,1,211,At Risk,High Risk
12459.0,162,5,5337.96,2,2,3,223,At Risk,High Risk
12460.0,324,17,4436.17,1,4,3,143,Loyal Customers,Low Risk
12462.0,427,1,157.11,1,1,1,111,Lost Customers,High Risk
12463.0,310,7,3002.9700000000003,1,2,2,122,Lost Customers,High Risk
12464.0,155,4,25594.99,2,2,4,224,At Risk,High Risk
12465.0,55,7,26686.980000000003,3,2,4,324,Potential Loyalists,Medium Risk
12466.0,75,7,3712.81,3,2,3,323,Potential Loyalists,Medium Risk
12467.0,36,4,2121.79,4,2,2,422,Potential Loyalists,Medium Risk
12468.0,142,11,5404.89,2,3,3,233,At Risk,High Risk
12470.0,170,8,16404.2,2,2,4,224,At Risk,High Risk
12471.0,75,10,2326.19,3,3,2,332,Potential Loyalists,Medium Risk
12472.0,331,4,2267.86,1,2,2,122,Lost Customers,High Risk
12473.0,321,6,756.28,1,2,1,121,Lost Customers,High Risk
12474.0,551,1,15.45,1,1,1,111,Lost Customers,High Risk
12475.0,26,29,24382.22,4,4,4,444,Champions,Low Risk
12476.0,389,1,40.92,1,1,1,111,Lost Customers,High Risk
12477.0,49,21,11405.99,4,4,4,444,Champions,Low Risk
12478.0,134,5,2367.04,2,2,2,222,At Risk,High Risk
12479.0,339,5,1692.5,1,2,2,122,Lost Customers,High Risk
12480.0,91,11,2787.47,3,3,2,332,Potential Loyalists,Medium Risk
12481.0,30,21,26710.57,4,4,4,444,Champions,Low Risk
12482.0,27,28,18659.0,4,4,4,444,Champions,Low Risk
12483.0,139,4,1007.9,2,2,2,222,At Risk,High Risk
12484.0,61,9,4768.06,3,2,3,323,Potential Loyalists,Medium Risk
12485.0,81,7,3344.46,3,2,3,323,Potential Loyalists,Medium Risk
12486.0,3,29,21565.61,4,4,4,444,Champions,Low Risk
12487.0,307,1,688.58,1,1,1,111,Lost Customers,High Risk
12488.0,2,19,12597.23,4,4,4,444,Champions,Low Risk
12489.0,339,1,246.86,1,1,1,111,Lost Customers,High Risk
12490.0,67,13,2803.58,3,3,2,332,Potential Loyalists,Medium Risk
12492.0,65,7,1638.84,3,2,2,322,Potential Loyalists,Medium Risk
12493.0,77,9,7060.339999999999,3,2,3,323,Potential Loyalists,Medium Risk
12494.0,17,35,19982.66,4,4,4,444,Champions,Low Risk
12495.0,410,1,1284.48,1,1,2,112,Lost Customers,High Risk
12496.0,20,31,68256.19,4,4,4,444,Champions,Low Risk
12497.0,526,1,22.67,1,1,1,111,Lost Customers,High Risk
12498.0,71,13,7701.48,3,3,3,333,Potential Loyalists,Medium Risk
12499.0,74,5,1153.6,3,2,2,322,Potential Loyalists,Medium Risk
12500.0,118,11,4460.71,2,3,3,233,At Risk,High Risk
12502.0,65,11,2816.04,3,3,2,332,Potential Loyalists,Medium Risk
12503.0,4,29,31754.22,4,4,4,444,Champions,Low Risk
12504.0,293,1,201.02,1,1,1,111,Lost Customers,High Risk
12505.0,55,6,3643.65,3,2,3,323,Potential Loyalists,Medium Risk
12506.0,15,22,12202.86,4,4,4,444,Champions,Low Risk
12507.0,74,7,2071.75,3,2,2,322,Potential Loyalists,Medium Risk
12508.0,70,10,3508.56,3,3,3,333,Potential Loyalists,Medium Risk
12509.0,534,1,43.41,1,1,1,111,Lost Customers,High Risk
12510.0,457,2,199.91,1,1,1,111,Lost Customers,High Risk
12511.0,262,1,149.43,2,1,1,211,At Risk,High Risk
12512.0,82,8,5031.1900000000005,3,2,3,323,Potential Loyalists,Medium Risk
12513.0,6,33,24789.84,4,4,4,444,Champions,Low Risk
12514.0,117,7,2597.16,2,2,2,222,At Risk,High Risk
12515.0,3,32,56956.17,4,4,4,444,Champions,Low Risk
12516.0,75,9,3121.83,3,2,3,323,Potential Loyalists,Medium Risk
12517.0,4,20,15399.43,4,4,4,444,Champions,Low Risk
12518.0,238,7,1167.42,2,2,2,222,At Risk,High Risk
12519.0,168,6,5751.0,2,2,3,223,At Risk,High Risk
12520.0,99,11,3384.83,3,3,3,333,Potential Loyalists,Medium Risk
12521.0,190,7,858.8900000000001,2,2,1,221,At Risk,High Risk
12522.0,303,15,10097.15,1,4,3,143,Loyal Customers,Low Risk
12523.0,75,10,2219.19,3,3,2,332,Potential Loyalists,Medium Risk
12524.0,129,6,2524.88,2,2,2,222,At Risk,High Risk
12525.0,112,7,1821.88,2,2,2,222,At Risk,High Risk
12527.0,220,13,7632.87,2,3,3,233,At Risk,High Risk
12528.0,462,2,301.71000000000004,1,1,1,111,Lost Customers,High Risk
12529.0,220,1,25.15,2,1,1,211,At Risk,High Risk
12530.0,17,34,19655.21,4,4,4,444,Champions,Low Risk
12531.0,517,2,64.61,1,1,1,111,Lost Customers,High Risk
12532.0,98,8,1742.23,3,2,2,322,Potential Loyalists,Medium Risk
12533.0,559,1,65.1,1,1,1,111,Lost Customers,High Risk
12534.0,214,8,1119.68,2,2,2,222,At Risk,High Risk
12535.0,66,3,553.59,3,1,1,311,Potential Loyalists,Medium Risk
12536.0,438,1,371.05,1,1,1,111,Lost Customers,High Risk
12537.0,16,6,4454.41,4,2,3,423,Potential Loyalists,Medium Risk
12538.0,469,1,64.51,1,1,1,111,Lost Customers,High Risk
12540.0,2,18,10586.73,4,4,3,443,Champions,Low Risk
12541.0,213,7,13239.87,2,2,4,224,At Risk,High Risk
12542.0,278,8,3859.62,2,2,3,223,At Risk,High Risk
12543.0,120,9,1770.0,2,2,2,222,At Risk,High Risk
12545.0,453,2,165.25,1,1,1,111,Lost Customers,High Risk
12546.0,373,10,1766.83,1,3,2,132,Lost Customers,High Risk
12547.0,97,12,29865.21,3,3,4,334,Potential Loyalists,Medium Risk
12548.0,77,9,3996.83,3,2,3,323,Potential Loyalists,Medium Risk
12549.0,71,4,1540.07,3,2,2,322,Potential Loyalists,Medium Risk
12550.0,93,5,480.68,3,2,1,321,Potential Loyalists,Medium Risk
12551.0,379,1,23.62,1,1,1,111,Lost Customers,High Risk
12552.0,47,10,1119.08,4,3,2,432,Potential Loyalists,Medium Risk
12553.0,102,6,2593.94,3,2,2,322,Potential Loyalists,Medium Risk
12554.0,232,8,4349.28,2,2,3,223,At Risk,High Risk
12555.0,73,6,2598.85,3,2,2,322,Potential Loyalists,Medium Risk
12556.0,248,1,60.16,2,1,1,211,At Risk,High Risk
12557.0,50,11,7015.349999999999,4,3,3,433,Potential Loyalists,Medium Risk
12558.0,55,7,1158.43,3,2,2,322,Potential Loyalists,Medium Risk
12559.0,550,2,431.0,1,1,1,111,Lost Customers,High Risk
12560.0,42,10,4553.4800000000005,4,3,3,433,Potential Loyalists,Medium Risk
12561.0,372,2,147.05,1,1,1,111,Lost Customers,High Risk
12562.0,227,2,317.03,2,1,1,211,At Risk,High Risk
12563.0,46,11,3591.4100000000003,4,3,3,433,Potential Loyalists,Medium Risk
12565.0,376,1,311.24,1,1,1,111,Lost Customers,High Risk
12566.0,74,5,1572.15,3,2,2,322,Potential Loyalists,Medium Risk
12567.0,6,38,24759.33,4,4,4,444,Champions,Low Risk
12568.0,8,38,42088.08,4,4,4,444,Champions,Low Risk
12569.0,31,18,15527.23,4,4,4,444,Champions,Low Risk
12570.0,68,10,4924.56,3,3,3,333,Potential Loyalists,Medium Risk
12571.0,101,11,4560.89,3,3,3,333,Potential Loyalists,Medium Risk
12573.0,550,1,265.89,1,1,1,111,Lost Customers,High Risk
12574.0,4,41,99853.35,4,4,4,444,Champions,Low Risk
12575.0,9,20,25200.71,4,4,4,444,Champions,Low Risk
12576.0,515,1,269.37,1,1,1,111,Lost Customers,High Risk
12577.0,127,6,1166.88,2,2,2,222,At Risk,High Risk
12578.0,91,10,3679.54,3,3,3,333,Potential Loyalists,Medium Risk
12579.0,66,8,1495.47,3,2,2,322,Potential Loyalists,Medium Risk
12580.0,3,18,19040.43,4,4,4,444,Champions,Low Risk
12581.0,103,1,70.49000000000001,3,1,1,311,Potential Loyalists,Medium Risk
12582.0,52,12,9390.5,3,3,3,333,Potential Loyalists,Medium Risk
12583.0,91,13,3098.43,3,3,3,333,Potential Loyalists,Medium Risk
12584.0,259,6,732.62,2,2,1,221,At Risk,High Risk
12585.0,219,3,182.08,2,1,1,211,At Risk,High Risk
12586.0,47,20,16496.78,4,4,4,444,Champions,Low Risk
12587.0,368,1,154.38,1,1,1,111,Lost Customers,High Risk
12588.0,112,8,3236.17,2,2,3,223,At Risk,High Risk
12589.0,75,8,1783.04,3,2,2,322,Potential Loyalists,Medium Risk
12590.0,6,40,40229.59,4,4,4,444,Champions,Low Risk
12591.0,77,12,8459.720000000001,3,3,3,333,Potential Loyalists,Medium Risk
12592.0,187,9,784.79,2,2,1,221,At Risk,High Risk
12593.0,23,21,9141.98,4,4,3,443,Champions,Low Risk
12594.0,222,12,11966.43,2,3,4,234,At Risk,High Risk
12595.0,5,37,39366.02,4,4,4,444,Champions,Low Risk
12596.0,236,10,3030.4700000000003,2,3,2,232,At Risk,High Risk
12597.0,526,2,133.57,1,1,1,111,Lost Customers,High Risk
12598.0,49,10,3654.96,4,3,3,433,Potential Loyalists,Medium Risk
12599.0,206,1,198.03,2,1,1,211,At Risk,High Risk
12600.0,1,30,27418.65,4,4,4,444,Champions,Low Risk
12601.0,63,6,2329.73,3,2,2,322,Potential Loyalists,Medium Risk
12602.0,94,4,1378.27,3,2,2,322,Potential Loyalists,Medium Risk
12603.0,340,3,998.21,1,1,2,112,Lost Customers,High Risk
12604.0,25,20,25781.94,4,4,4,444,Champions,Low Risk
12605.0,576,1,274.83,1,1,1,111,Lost Customers,High Risk
12606.0,166,14,10258.52,2,3,3,233,At Risk,High Risk
12607.0,668,1,47.35,1,1,1,111,Lost Customers,High Risk
12608.0,72,8,21937.180000000004,3,2,4,324,Potential Loyalists,Medium Risk
12609.0,174,6,1149.12,2,2,2,222,At Risk,High Risk
12611.0,90,4,1614.91,3,2,2,322,Potential Loyalists,Medium Risk
12613.0,32,29,67553.9,4,4,4,444,Champions,Low Risk
12614.0,284,12,4038.27,1,3,3,133,Lost Customers,High Risk
12615.0,300,15,8901.91,1,4,3,143,Loyal Customers,Low Risk
12616.0,82,10,3725.45,3,3,3,333,Potential Loyalists,Medium Risk
12617.0,286,1,59.28999999999999,1,1,1,111,Lost Customers,High Risk
12618.0,121,5,444.44,2,2,1,221,At Risk,High Risk
12619.0,15,34,30006.25,4,4,4,444,Champions,Low Risk
12620.0,341,10,4006.45,1,3,3,133,Lost Customers,High Risk
12621.0,1,16,7186.08,4,4,3,443,Champions,Low Risk
12622.0,2,36,29625.27,4,4,4,444,Champions,Low Risk
12623.0,133,9,2178.7,2,2,2,222,At Risk,High Risk
12624.0,289,8,1548.23,1,2,2,122,Lost Customers,High Risk
12625.0,259,6,2531.02,2,2,2,222,At Risk,High Risk
12626.0,408,1,291.92,1,1,1,111,Lost Customers,High Risk
12627.0,434,2,63.51,1,1,1,111,Lost Customers,High Risk
12628.0,64,14,1966.79,3,3,2,332,Potential Loyalists,Medium Risk
12629.0,79,6,1533.15,3,2,2,322,Potential Loyalists,Medium Risk
12630.0,83,5,1380.44,3,2,2,322,Potential Loyalists,Medium Risk
12631.0,206,5,7011.52,2,2,3,223,At Risk,High Risk
12632.0,19,27,12012.61,4,4,4,444,Champions,Low Risk
12633.0,518,2,193.21,1,1,1,111,Lost Customers,High Risk
12634.0,543,1,120.89,1,1,1,111,Lost Customers,High Risk
12635.0,442,1,24.34,1,1,1,111,Lost Customers,High Risk
12636.0,401,1,326.1,1,1,1,111,Lost Customers,High Risk
12637.0,573,1,40.08,1,1,1,111,Lost Customers,High Risk
12638.0,321,3,360.22,1,1,1,111,Lost Customers,High Risk
12639.0,450,1,113.13,1,1,1,111,Lost Customers,High Risk
12640.0,6,34,22509.1,4,4,4,444,Champions,Low Risk
12641.0,116,10,9669.09,2,3,3,233,At Risk,High Risk
12643.0,240,1,80.94,2,1,1,211,At Risk,High Risk
12644.0,338,7,2990.52,1,2,2,122,Lost Customers,High Risk
12645.0,81,6,2185.42,3,2,2,322,Potential Loyalists,Medium Risk
12646.0,248,13,5618.24,2,3,3,233,At Risk,High Risk
12647.0,82,3,20024.09,3,1,4,314,Potential Loyalists,Medium Risk
12648.0,42,16,4481.92,4,4,3,443,Champions,Low Risk
12649.0,60,9,1257.61,3,2,2,322,Potential Loyalists,Medium Risk
12650.0,427,8,3280.95,1,2,3,123,Lost Customers,High Risk
12651.0,111,8,3159.82,2,2,3,223,At Risk,High Risk
12652.0,8,39,37948.86,4,4,4,444,Champions,Low Risk
12653.0,73,10,4295.28,3,3,3,333,Potential Loyalists,Medium Risk
12654.0,129,8,2601.32,2,2,2,222,At Risk,High Risk
12656.0,310,8,2656.15,1,2,2,122,Lost Customers,High Risk
12657.0,385,5,2071.26,1,2,2,122,Lost Customers,High Risk
12658.0,16,41,37491.96,4,4,4,444,Champions,Low Risk
12659.0,71,10,2566.63,3,3,2,332,Potential Loyalists,Medium Risk
12660.0,38,23,17233.17,4,4,4,444,Champions,Low Risk
12661.0,89,4,1528.6999999999998,3,2,2,322,Potential Loyalists,Medium Risk
12662.0,245,7,900.84,2,2,2,222,At Risk,High Risk
12663.0,21,35,69641.16,4,4,4,444,Champions,Low Risk
12664.0,80,12,5685.13,3,3,3,333,Potential Loyalists,Medium Risk
12665.0,477,2,38.75,1,1,1,111,Lost Customers,High Risk
12666.0,13,40,29595.44,4,4,4,444,Champions,Low Risk
12667.0,338,14,13175.68,1,3,4,134,Lost Customers,High Risk
12668.0,72,13,2748.49,3,3,2,332,Potential Loyalists,Medium Risk
12669.0,231,17,12053.5,2,4,4,244,Loyal Customers,Low Risk
12670.0,23,30,64294.71,4,4,4,444,Champions,Low Risk
12671.0,13,44,33542.270000000004,4,4,4,444,Champions,Low Risk
12672.0,10,12,3619.49,4,3,3,433,Potential Loyalists,Medium Risk
12673.0,112,4,1579.7800000000002,2,2,2,222,At Risk,High Risk
12674.0,643,1,130.77,1,1,1,111,Lost Customers,High Risk
12675.0,438,2,116.84,1,1,1,111,Lost Customers,High Risk
12676.0,637,1,380.27,1,1,1,111,Lost Customers,High Risk
12677.0,252,9,5095.3,2,2,3,223,At Risk,High Risk
12678.0,69,9,4889.34,3,2,3,323,Potential Loyalists,Medium Risk
12679.0,4,47,34738.15,4,4,4,444,Champions,Low Risk
12680.0,3,31,22045.53,4,4,4,444,Champions,Low Risk
12681.0,12,27,51001.85,4,4,4,444,Champions,Low Risk
12683.0,72,8,1465.54,3,2,2,322,Potential Loyalists,Medium Risk
12684.0,214,8,4941.38,2,2,3,223,At Risk,High Risk
12685.0,482,2,50.36,1,1,1,111,Lost Customers,High Risk
12686.0,183,16,7036.73,2,4,3,243,Loyal Customers,Low Risk
12687.0,61,10,2092.45,3,3,2,332,Potential Loyalists,Medium Risk
12688.0,5,35,21667.53,4,4,4,444,Champions,Low Risk
12689.0,96,14,4859.71,3,3,3,333,Potential Loyalists,Medium Risk
12690.0,95,2,13803.26,3,1,4,314,Potential Loyalists,Medium Risk
12691.0,98,11,3270.44,3,3,3,333,Potential Loyalists,Medium Risk
12692.0,4,38,20341.98,4,4,4,444,Champions,Low Risk
12693.0,72,3,259.05,3,1,1,311,Potential Loyalists,Medium Risk
12694.0,291,5,834.07,1,2,1,121,Lost Customers,High Risk
12695.0,308,8,3995.0,1,2,3,123,Lost Customers,High Risk
12696.0,20,30,26116.98,4,4,4,444,Champions,Low Risk
12697.0,127,6,2563.88,2,2,2,222,At Risk,High Risk
12698.0,125,14,7092.84,2,3,3,233,At Risk,High Risk
12699.0,210,4,1290.23,2,2,2,222,At Risk,High Risk
12700.0,47,12,3210.08,4,3,3,433,Potential Loyalists,Medium Risk
12701.0,486,1,374.17,1,1,1,111,Lost Customers,High Risk
12702.0,52,11,3706.18,3,3,3,333,Potential Loyalists,Medium Risk
12703.0,246,16,4656.28,2,4,3,243,Loyal Customers,Low Risk
12704.0,317,8,5796.59,1,2,3,123,Lost Customers,High Risk
12705.0,267,1,189.8,2,1,1,211,At Risk,High Risk
12706.0,101,11,4097.6900000000005,3,3,3,333,Potential Loyalists,Medium Risk
12707.0,482,1,47.45,1,1,1,111,Lost Customers,High Risk
12708.0,453,1,34.54,1,1,1,111,Lost Customers,High Risk
12709.0,40,12,4495.02,4,3,3,433,Potential Loyalists,Medium Risk
12710.0,55,7,1829.12,3,2,2,322,Potential Loyalists,Medium Risk
12711.0,453,2,601.55,1,1,1,111,Lost Customers,High Risk
12712.0,164,18,8818.39,2,4,3,243,Loyal Customers,Low Risk
12713.0,32,29,53053.82,4,4,4,444,Champions,Low Risk
12714.0,154,4,3487.71,2,2,3,223,At Risk,High Risk
12715.0,576,1,80.0,1,1,1,111,Lost Customers,High Risk
12716.0,27,17,11671.34,4,4,4,444,Champions,Low Risk
12719.0,55,8,3086.28,3,2,2,322,Potential Loyalists,Medium Risk
12720.0,46,36,44332.4,4,4,4,444,Champions,Low Risk
12721.0,76,11,2286.09,3,3,2,332,Potential Loyalists,Medium Risk
12722.0,49,13,9490.79,4,3,3,433,Potential Loyalists,Medium Risk
12723.0,8,42,37462.56,4,4,4,444,Champions,Low Risk
12724.0,246,9,2712.34,2,2,2,222,At Risk,High Risk
12726.0,519,1,104.31,1,1,1,111,Lost Customers,High Risk
12728.0,521,1,81.06,1,1,1,111,Lost Customers,High Risk
12729.0,139,14,3184.81,2,3,3,233,At Risk,High Risk
12730.0,268,12,3417.17,2,3,3,233,At Risk,High Risk
12732.0,54,8,1990.49,3,2,2,322,Potential Loyalists,Medium Risk
12733.0,69,10,5494.74,3,3,3,333,Potential Loyalists,Medium Risk
12734.0,42,8,2293.68,4,2,2,422,Potential Loyalists,Medium Risk
12735.0,104,9,2376.83,3,2,2,322,Potential Loyalists,Medium Risk
12736.0,38,7,2661.87,4,2,2,422,Potential Loyalists,Medium Risk
12737.0,415,2,442.56,1,1,1,111,Lost Customers,High Risk
12738.0,247,4,1238.58,2,2,2,222,At Risk,High Risk
12740.0,459,1,49.05,1,1,1,111,Lost Customers,High Risk
12741.0,578,1,15.04,1,1,1,111,Lost Customers,High Risk
12742.0,29,28,50002.04,4,4,4,444,Champions,Low Risk
12743.0,307,8,2983.36,1,2,2,122,Lost Customers,High Risk
12744.0,1,37,32467.62,4,4,4,444,Champions,Low Risk
12745.0,101,5,28700.96,3,2,4,324,Potential Loyalists,Medium Risk
12747.0,12,36,29064.26,4,4,4,444,Champions,Low Risk
12748.0,414,1,44.4,1,1,1,111,Lost Customers,High Risk
12749.0,174,13,5590.26,2,3,3,233,At Risk,High Risk
12750.0,201,9,4065.19,2,2,3,223,At Risk,High Risk
12751.0,142,1,135.82,2,1,1,211,At Risk,High Risk
12752.0,59,12,4535.77,3,3,3,333,Potential Loyalists,Medium Risk
12753.0,13,18,12406.88,4,4,4,444,Champions,Low Risk
12754.0,13,30,34529.24,4,4,4,444,Champions,Low Risk
12755.0,72,10,2823.77,3,3,2,332,Potential Loyalists,Medium Risk
12756.0,85,14,6166.09,3,3,3,333,Potential Loyalists,Medium Risk
12757.0,535,1,253.49,1,1,1,111,Lost Customers,High Risk
12758.0,123,10,5084.34,2,3,3,233,At Risk,High Risk
12759.0,130,6,1122.89,2,2,2,222,At Risk,High Risk
12760.0,312,15,14811.419999999998,1,4,4,144,Loyal Customers,Low Risk
12761.0,6,38,34192.380000000005,4,4,4,444,Champions,Low Risk
12762.0,133,14,3570.81,2,3,3,233,At Risk,High Risk
12763.0,178,9,1198.35,2,2,2,222,At Risk,High Risk
12764.0,451,2,131.41,1,1,1,111,Lost Customers,High Risk
12765.0,166,8,4015.53,2,2,3,223,At Risk,High Risk
12766.0,50,11,2862.53,4,3,2,432,Potential Loyalists,Medium Risk
12767.0,319,2,103.8,1,1,1,111,Lost Customers,High Risk
12768.0,48,12,3579.35,4,3,3,433,Potential Loyalists,Medium Risk
12769.0,427,7,3793.16,1,2,3,123,Lost Customers,High Risk
12770.0,79,9,3208.52,3,2,3,323,Potential Loyalists,Medium Risk
12771.0,142,9,3156.54,2,2,3,223,At Risk,High Risk
12772.0,74,10,1834.07,3,3,2,332,Potential Loyalists,Medium Risk
12773.0,277,6,712.13,2,2,1,221,At Risk,High Risk
12774.0,33,4,1451.42,4,2,2,422,Potential Loyalists,Medium Risk
12775.0,45,3,470.08,4,1,1,411,Potential Loyalists,Medium Risk
12776.0,76,5,1663.45,3,2,2,322,Potential Loyalists,Medium Risk
12777.0,1,43,39503.92,4,4,4,444,Champions,Low Risk
12778.0,89,6,863.41,3,2,1,321,Potential Loyalists,Medium Risk
12779.0,54,12,2272.02,3,3,2,332,Potential Loyalists,Medium Risk
12780.0,76,7,1901.08,3,2,2,322,Potential Loyalists,Medium Risk
12781.0,69,14,5590.45,3,3,3,333,Potential Loyalists,Medium Risk
12782.0,286,10,4896.65,1,3,3,133,Lost Customers,High Risk
12783.0,147,5,617.96,2,2,1,221,At Risk,High Risk
12784.0,231,9,2891.55,2,2,2,222,At Risk,High Risk
12785.0,215,11,2919.15,2,3,2,232,At Risk,High Risk
12786.0,27,30,31347.63,4,4,4,444,Champions,Low Risk
12787.0,96,13,6193.28,3,3,3,333,Potential Loyalists,Medium Risk
12788.0,148,3,339.95000000000005,2,1,1,211,At Risk,High Risk
12789.0,2,33,16734.58,4,4,4,444,Champions,Low Risk
12790.0,134,7,2837.0,2,2,2,222,At Risk,High Risk
12791.0,124,5,1607.05,2,2,2,222,At Risk,High Risk
12792.0,10,22,65366.26,4,4,4,444,Champions,Low Risk
12793.0,168,9,1720.41,2,2,2,222,At Risk,High Risk
12794.0,322,1,254.52,1,1,1,111,Lost Customers,High Risk
12795.0,55,8,2556.04,3,2,2,322,Potential Loyalists,Medium Risk
12796.0,132,12,3132.17,2,3,3,233,At Risk,High Risk
12797.0,348,12,13656.87,1,3,4,134,Lost Customers,High Risk
12798.0,74,8,7582.72,3,2,3,323,Potential Loyalists,Medium Risk
12799.0,462,1,34.54,1,1,1,111,Lost Customers,High Risk
12800.0,15,15,7471.15,4,4,3,443,Champions,Low Risk
12801.0,306,5,441.51,1,2,1,121,Lost Customers,High Risk
12802.0,44,11,3240.2000000000003,4,3,3,433,Potential Loyalists,Medium Risk
12803.0,65,14,1856.89,3,3,2,332,Potential Loyalists,Medium Risk
12804.0,436,2,169.7,1,1,1,111,Lost Customers,High Risk
12805.0,12,27,23176.1,4,4,4,444,Champions,Low Risk
12806.0,52,7,2164.67,3,2,2,322,Potential Loyalists,Medium Risk
12807.0,57,11,2850.06,3,3,2,332,Potential Loyalists,Medium Risk
12808.0,76,12,21453.4,3,3,4,334,Potential Loyalists,Medium Risk
12809.0,447,3,403.38,1,1,1,111,Lost Customers,High Risk
12810.0,74,9,1882.72,3,2,2,322,Potential Loyalists,Medium Risk
12811.0,215,7,1568.46,2,2,2,222,At Risk,High Risk
12812.0,71,11,3332.28,3,3,3,333,Potential Loyalists,Medium Risk
12813.0,118,10,2658.17,2,3,2,232,At Risk,High Risk
12814.0,168,7,8694.060000000001,2,2,3,223,At Risk,High Risk
12815.0,31,38,67392.59,4,4,4,444,Champions,Low Risk
12816.0,126,6,698.69,2,2,1,221,At Risk,High Risk
12817.0,367,12,6672.2300000000005,1,3,3,133,Lost Customers,High Risk
12818.0,385,1,71.18,1,1,1,111,Lost Customers,High Risk
12819.0,423,2,262.15,1,1,1,111,Lost Customers,High Risk
12820.0,58,5,1580.58,3,2,2,322,Potential Loyalists,Medium Risk
12821.0,134,10,1347.45,2,3,2,232,At Risk,High Risk
12822.0,511,1,60.84,1,1,1,111,Lost Customers,High Risk
12823.0,114,12,8522.33,2,3,3,233,At Risk,High Risk
12824.0,99,2,285.9,3,1,1,311,Potential Loyalists,Medium Risk
12825.0,523,1,94.19,1,1,1,111,Lost Customers,High Risk
12826.0,75,4,1666.97,3,2,2,322,Potential Loyalists,Medium Risk
12827.0,78,7,1850.13,3,2,2,322,Potential Loyalists,Medium Risk
12828.0,13,35,23333.92,4,4,4,444,Champions,Low Risk
12829.0,396,2,169.8,1,1,1,111,Lost Customers,High Risk
12830.0,43,5,3606.6,4,2,3,423,Potential Loyalists,Medium Risk
12831.0,12,21,49441.85999999999,4,4,4,444,Champions,Low Risk
12832.0,161,8,1789.1,2,2,2,222,At Risk,High Risk
12833.0,76,12,2239.4700000000003,3,3,2,332,Potential Loyalists,Medium Risk
12834.0,117,5,756.23,2,2,1,221,At Risk,High Risk
12835.0,105,10,2254.44,3,3,2,332,Potential Loyalists,Medium Risk
12836.0,530,1,94.9,1,1,1,111,Lost Customers,High Risk
12837.0,4,43,29271.24,4,4,4,444,Champions,Low Risk
12838.0,2,38,66049.64,4,4,4,444,Champions,Low Risk
12839.0,3,42,64663.08,4,4,4,444,Champions,Low Risk
